Title|Links|Text|High_Priority
PORTABILIDADE (ARREPENDIMENTO)|https://www.reclameaqui.com.br/claro/portabilidade-arrependimento_kOPuyf1dI6e1_Gwc|DIA 08 DE MARÇO DE 22 RESOLVI FAZER A PORTABILIDADE DE DUAS LINHAS DA OI  PARA CLARO, MINHA E DE MEU FILHO. O PROBLEMA QUE A PARTIR DESSE MOMENTO MEU TELEFONE PASSOU EXATOS 20 DIAS SEM RECEBER LIGAÇÕES, O DO MEU FILHO AINDA PASSOU 5 DIAS COM O MESMO PROBLEMA(JÁ RESOLVIDO). FIZ NO PLANO EM DEBITO EM CONTA. DEPOIS DESSE DESGASTE DE IDAS E VINDAS COMECEI A TER PROBLEMAS COM O VALOR COBRADO INDEVIDOS. JÁ FUI UMAS 5 VEZES TENTAR RESOLVER ESSES PROBLEMAS JUNTO A EMPRESA E SEMPRE TEM UMA NOVIDADE NEGATIVA. PODE SER QUE FAZENDO ESSA RECLAMAÇÃO MEU CASO SEJA RESOLVIDO COM ATENÇÃO QUE TODO CONSUMIDOR MERECE, VOU DEIXAR REGISTRADO OS PROTOCOLOS E A LOJA QUE ESSE DESCASO VEM ACONTECENDO E QUE NOS COMO CONSUMIDORES FICAMOS DE OLHO NESSAS EMPRESAS QUE NÃO TEM O MÍNIMO DE RESPEITO COM OS SEUS CLIENTES. A LOJA DO ATENDIMENTO É A CLARO IGUATEMI FORTALEZA (PASSEM LONGE SE POSSÍVEL.) PROTOCOLOS 20222308014686 - 20223358771555 - 2022574294908 |False
Número bloqueado indevidamente|https://www.reclameaqui.com.br/claro/numero-bloqueado-indevidamente_nUAy5TLrCCPov07V|Pedi para cancelar meu plano celular e continua com o número, cancelaram os dois .|False
Aumento das tarifas de telefone fixo|https://www.reclameaqui.com.br/claro/aumento-das-tarifas-de-telefone-fixo_qNp6ZPeYq-UQB0VQ|Desde 01/2022 a Net/claro vem aumentando os valores da tarifa mês a mês e hoje já esta em R$3,86.O que se espera é um aumento anual.|False
Atendimento Horrível |https://www.reclameaqui.com.br/claro/atendimento-horrivel_tXlB0QzbSB1KUTyD|Estou a três meses tentando cadastrar a minha conta em débito automático, ligo na central e desligam na minha cara, tento fazer pelo aplicativo não funciona, serviço péssimo, sinal horrível e por isso vou para Vivo. |True
Cobrança indevida, conta cancelada em 2018.|https://www.reclameaqui.com.br/claro/cobranca-indevida-conta-cancelada-em-2018_zax65cBqNc4cdAvx|Boa noite, agora a noite entrei em contato com a celtral da Claro referente a um plano de gelar no qual recebi uma proposta para mudar de operadora no qual me interessou o plano para celular. Fiz todo o cadastro, e estava no aguardo do chip. Porém o chip não chegou até nossa residência. Fui então a uma loja da Claro no Suzano shopping, e a atendente me orientou a ligar para a central pois meu nome estava com uma dívida na claro por isso não chegou o chip.Enfim..hoje a noite, liguei na central de atendimento e para minha surpresa a atendente me informou que o meu contrato antigo ainda estava em aberto..um contrato de 2018!!! No qual eu havia cancelado, e recebi a confirmação do cancelamento dois dias após eu ligar e pagar a diferença do plano que ficou em aberto referente ao mês vigente. Desde então nunca mais tive cobranças da Claro ou alguma informação ou aviso que o meu contrato antigo (no qual eu já havia cancelado e pago) estava em aberto.Pois bem, falei com a atendente Adriele a cobrança indevida do valor em aberto, uma vez que já havia cancelado e já estamos em 2022. Ela me informou grosseiramente sobre o valor, uma média de R$800,00. A vista com desconto uma média de R$500,00. Fiquei surpreso com o valor. Pois foi erro deles não encerrarem o contrato no sistema e não meu que já paguei tudo certinho por um serviço que na época era bem ruim por sinal. Mas era internet modem e não celular igual hoje.Informei a ela se não há Erika uma outra forma ou pessoa para resolver essa questão pois era injusto a cobrança, ela ignorantemente me falou que teria que pagar senão meu nome seria negativado por uma dívida de 2018 !!!!! Meu nome está limpo desde então. E desde aquela época a claro nunca me mandou cobranças ou informou sobre esse valor, ou sequer me ligou para cobrar por algo.. Eu somente descobri esse valor pois solicitei um chip, no qual teria que fazer o contrato e não pude.Quero deixar registrado minha total insatisfação com o atendimento prestado pela Ariele no qual eu gravei a ligação para futuras consultas, e total insatisfação com a Claro por não me informar sobre nada e cometer esse erro gerando dívidas sem eu saber e ameaçando negativar meu nome.Aguardo retorno da empresa e uma solução.|True
Não consigo ligar para o número do meu filho |https://www.reclameaqui.com.br/claro/nao-consigo-ligar-para-o-numero-do-meu-filho_5RApxZBXZglIC6VU|Há algumas semanas descobri que não consigo realizar chamadas para o telefone do meu filho! Já testei de outros celulares e liga normal, menos o meu que pede para gravar recado! |False
Atendimento horrível|https://www.reclameaqui.com.br/claro/atendimento-horrivel_MntvegPiGSbsZzNG|Troquei minha Internet residencial para Claro, contudo não consigo realizar meu cadastro para ter acesso às minhas faturas, atualização etc, tento contato com atendimento e ninguém resolve o problema, é abertura de chamado e nada, ligo novamente e é a mesma conversa, atendimento horrível, resolução de problemas pior ainda, preciso de um retorno urgente.|True
EMPRESA DESLEAL|https://www.reclameaqui.com.br/claro/empresa-desleal_hUvykKd3YYWuJFxv|Fiz um combo na Claro,  na hora da contratação fui informado que o chip do Claro fixo iria funcionar em qualquer lugar que eu estivesse, detalhe pura enrolação o chip só funcionava no meu endereço,  e fui bem claro quanto a isso, entrei em contato com essa empresa que me disse que eu estaria devendo um outro serviço, perguntei que serviço era esse, me informaram que era o da banda larga, mais espera aí como assim,  se eu nunca recebi o tal chip da banda larga, recebi de fato o chip do fixo da Claro mais esse chip da banda larga nunca recebi, e estão me cobrando cento e oitenta e poucos reais por um serviço que não utilizo, quero deixar aqui o meu descontentamento com essa empresa que quer me cobrar por um serviço que não estar me prestando, quero cancelar o fixo da Claro e também essa banda móvel, e nem entrem em contato se não for para resolver.|True
Cobrança indevida na troca de pacote internet|https://www.reclameaqui.com.br/claro/cobranca-indevida-na-troca-de-pacote-internet_cGmtYTcFlKhzzvMa|Pago na minha internet R$157,00 por 50Mb. Em Março fiz uma contratação de plano de TV e com a contratação, realizei uma troca do plano de internet para migrar para 125Mb e pagar pela Internet o valor de R$ 74,00. O técnico veio na minha casa e fez a instalação da TV (não instalou o ponto adicional), tirou o modem antigo e colocou o novo e foi embora. Neste mês minha fatura veio ainda o valor de R$ 157,00 e não alterou (continua com 50 Mb). Já liguei várias vezes (no mínimo 7) e informaram que a OS não tinha sido baixada. Os atendentes informaram que estavam solicitando a baixa da OS e pediram para aguardar o prazo de 24 horas. Aguardei por duas vezes e não aconteceu nada. Em uma das últimas ligações, o atendente disse que o técnico tem de vir na minha casa para finalizar o processo. 3 atendentes agendaram e nunca esse agendamento fica confirmado. Já tentei até pelo aplicativo e nunca fica confirmada a visita. Preciso de uma solução urgente disso! Não posso ficar pagando por um valor que nao tinha sido acordado e ainda por cima nem têm a confirmação de que o serviço foi finalizado. Já sou cliente há 6 anos, será que vou ter de cancelar minha linha??? Aguardo retorno urgente, por favor.|True
NÃO CANCELAM |https://www.reclameaqui.com.br/claro/nao-cancelam_7dQMF4tSvqI8ZxMG|A claro não cancela minha internet residencial! Eu mudei de estado e coloquei a claro, porém eles não cancelam a do meu antigo endereço. Já liguei várias vezes para o cancelamento. Só de protocolo anotado são 6. Eles ainda tem coragem de me cobrar o mês que nem usei do endereço que mudei. não vou me estressar com isso mais. Se não resolverem esse problema, eu irei botar a claro no justiça e o dinheiro que eles vão ter que me pagar vai ser 20x valor da fatura + os transtornos que estão causando|True
Telemarketing |https://www.reclameaqui.com.br/claro/telemarketing_MOHDi97ZYAX2PuSj|Não aguento mais receber chamadas de telemarketing  dessa operadora. Nem que precise ficar sem telefone/intetnet mas não fecho nenhum plano com vocês. Totalmente insuportável. |True
Removeram meu desconto sem aviso prévio e agora não querem cancelar|https://www.reclameaqui.com.br/claro/removeram-meu-desconto-sem-aviso-previo-e-agora-nao-querem-cancelar_zbUEkaWVq5wIcQtg|Eu sou cliente há alguns anos, mês passado sem me avisarem removeram meu desconto por fidelidade, eu nunca atrasei então porque o perderia, enfim [Editado pelo Reclame Aqui]lheira da claro .De R$35,99 passou para R$52,99, sendo que o pacote inicial da claro na internet custa R$39,90 e tem 8G eu só tenho 5G e pago mais, ou ajustam para o valor justo e com internet satisfatória ou irei cancelar. Tenho uns três protocolos e nada resolvem, palhaçada com o consumidor. Além disso, o SMS me diz que já consumi 80% do plano sendo que no App tenho 80% do plano, nem sabem o que estão controlando. Além disso meu WhatsApp que seria ilimitado não funciona ao final da franquia da internet. Atte., Jessica Santos |False
Quero cancelar minha tv da Claro .|https://www.reclameaqui.com.br/claro/quero-cancelar-minha-tv-da-claro_At81VcpZVxxvHOW4|Olá, gostaria de cancelar minha tv da Claro não consigo de maneira alguma.já tentei 10699  e 10621.atendentes ficam mandando ligar nesses números e nada.estou procurando o procon. 00020126980014br.gov.bcb.pix01366e7b588f-b0a5-416e-b51b-365531fa889a0236Conta Ref ABR/22 Vencimento 18/05/225204000053039865406274.755802BR5915CPFL SANTA CRUZ6010JAGUARIUNA62290525307135379812041000215909363044984 que por lá serei atendido.|False
Problema para efetuar a solicitação de serviço|https://www.reclameaqui.com.br/claro/problema-para-efetuar-a-solicitacao-de-servico_9s_YPCEr80RqydHJ|Dia 23/05/2022 solicitei a contratação do serviço da claro para o meu novo endereço. 24/05/2022 perguntei se não havia chances de instalarem no dia de hoje (estava marcado para o dia 25/05/22) porque eu faço home office e PRECISO da internet o mais breve possível. Me instruiram a fazer o cancelamento e efetuar o pedido novamente para ver se abriria uma agenda pro dia de hoje. Não abriu e só consegui fazer a solicitação pro dia 27/05/2022. Sendo que faço HOME OFFICE. Me disseram que o pedido não havia sido cancelado. Fique a tarde inteira ligando para saber se estava ou não cancelado e me disseram que estavam sem sistema para eu ligar a partir das 16h.Quando liguei me disseram que havia sido cancelado e que eu teria que fazer a contratação do serviço novamente. Não consigo acessar o AppO site pelo destkop NÃO CARREGA O site pelo mobile está com DOIS PEDIDOS EM ANDAMENTOEstou de mudança precisando com urgência da internet e simplesmente não conseguem resolver meu problema, é um DESAFORO PASSAR POR ESSE STRESS TODO ESTANDO GRÁVIDA. Espero que consigam resolver logo pois NECESSITO de interent para conseguir TRABALHAR.|True
CLARO MENTE|https://www.reclameaqui.com.br/claro/claro-mente_8bgXDbLJQaQxyXFa|Em dezembro de 2021 adquiri um chip da Claro e habilitei numa linha pre paga, após alguns dias recebi uma ligação e me foi oferecido uma linda controle, ocorre que após cair no engodo a linha passou a ser controle sendo 3 gigas de internet mais 3 gigas de bônus, acontece que a internet da Claro é um lixo, vive oscilando, 85 por cento do dia está em 3 G, já falei diversas vezes e ninguém resolve nada, quero me livrar desse plano mas querem que eu pague multa e isso não é justo, outra coisa os meses de janeiro, fevereiro, março e abril de 2022 paguei sem praticamente usar o pacote de dados pois usava o hi-fi de minha sobrinha e isso pode ser confirmado por eles, quando vou usar a internet não presta, assim não dá. Quero me ver livre da Claro pelo amor de Deus!|False
DESCASO TOTAL COM CONSUMIDOR|https://www.reclameaqui.com.br/claro/descaso-total-com-consumidor_dudF9ixQjX61f-OV|Foi solicitado através de protocolo da Anatel o cancelamento de dois chips (linhas móveis) cujo protocolo é 2021120464444542 e os telefones são (31) 9 8494-3169 e (31) 8499-5661. Como a solicitação não foi atendida foi realizado novo pedido em 30/03/2022, cujo protocolo é: 5967020038. Infelizmente vocês incompetentes que são cancelaram em 21/05/2022 as nossas linhas fixas (31) 3274-5539/3317-5539 E DEIXARAM ATIVAS AS LINHAS MOVEIS (31) 984943169 e 984945661 QUE DEVERIAM JÁ ESTA CANCELADAS. Estamos seriamente prejudicados pois são os telefones de contatos dos clientes. Quando reclamamos somos informamos que foi erro do atendente e ainda ficam enviando mensagens para fazer através de aplicativo de celular. Se nem por escrito vocês conseguem fazer as coisas certas imagina por esse horrível aplicativo de vocês. Hoje dia 23/05/2022 registramos nova reclamação sobre o assunto que cujo protocolo é: 013221191856464, atendente Sara. Disse que só após 72 horas a situação será regularizada. |False
Trancamento da linha|https://www.reclameaqui.com.br/claro/trancamento-da-linha_1BLiKy5LeSwSd8lv|No mês 09/2021 fiz uma solicitação do tracamneto da minha linha da Claro; Eles  me deram um novo numero e uma nova linga pós; Dai percebi que estavam cobrando da minha conta bancaria 2 planos o Atual e o Antigo.. Fui ate uma Claro ,eles abriram o chamado .. não foi resolvido,daí novamente fui na Claro ,eles não tinham achado o Protocolo ,então fizeram uma nova contestação..Mais uma vez não foi resolvido e fizeram mais uma Nova Contestação.Aguardo alguma posição a respeito e nada de resolver. Sem contar as mensagens que recebo por SMS para regularizar meu Débito da Claro,sendo esse  que não reconheço.Att: Domitila|False
Claro flex, descaso com o consumidor|https://www.reclameaqui.com.br/claro/claro-flex-descaso-com-o-consumidor_jAB5_1RRiXo2w3F6|No dia 23/05 coloquei a recarga no valor de 12 reais que era a opção do valor mais baixo no app do meu banco. Lembrando que para vc utilizar seu pacote, depois que fez a recarga.. Só fica disponível seu uso no dia seguinte. Vc paga, desconta da sua conta e vc só pode usar um dia depois, já acho errado! Quando vc paga pelo serviço e ele é pago de imediato.. É direito ser utilizado no mesmo momento. No dia seguinte 24/05, espera o tal dos bônus, ligações e 2 g de internet, pois meu plano é o semanal. Entrei em contato com o chat, a operadora me sinalizou que eles estão com problemas para faturar recargas no valor que eu fiz.. Agora se eu fizesse uma recarga mais.. Ficaria disponível. Então quer dizer que meus 12 reais eram problemas na plataforma deles.. Agora se tivesse aceitado uma recarga de 39,90 teria todos esses bônus. Um absurdo, trabalho na rua e perdi meu dia hj.. Prejuizo.. Não fiz minhas atividades de entregador.. E ainda fiquei sem meus 12 reais.. Que só terá ex torno em 24 horas. Desisti da claro.. Já é algumas vezes que fico sem contato nas minhas entregas por falta de sistema que não processa recargas de valores baixo. Sempre fui claro.. Mas chega.. Ser [Editado pelo Reclame Aqui] de uma operadora que mal sabe te acolher e lhe trazer alguma solução. Com a claro é venha nós e convenhamos. Então deixo para aqueles que podem pagar mais caro suas recargas.. Pq as opções semanais dos planos sempre trouxe experiências péssimas. |True
Aplicativo não agenda ST|https://www.reclameaqui.com.br/claro/aplicativo-nao-agenda-st_Na9mRpTmJzWqce6R|Tenho um problema recorrente com a claro, minha internet é hackeada constantemente, cada vez que acontece, um técnico precisa vir até aqui em casa para resolver, dessa última vez optei por fazer o chamado pelo app, que não agenda a visita, de jeito nenhum. Vou ter que ligar pra lá pra resolver. Enquanto não tenho internet em casa.|False
Sem serviço/valor divergente do acordado|https://www.reclameaqui.com.br/claro/sem-servico-valor-divergente-do-acordado_Iz-4AuELz73u4dFZ|Na data de 16/5/22 fiz contato com a operadora claro realizando troca do pacote do plano residencial. Feito tudo pelo whatsapp. Ficou agendado a retirada de um dos pontos de tv no último día 23/5 e foi retirado o aparelho de um dos pontos da sala até ae tudo bem porém meu ponto do quarto o qual aí da continua no meu plano não funciona. Ao consultar meu valores no site claro tv/internet/celulares estão totalmente divergentes do acordado vía WhatsApp e sem dúvida valores mais altos pelo serviços. Sem contar que não.consigo acesso para corrigir a falta de sinal do meu único ponto tv sendo que pago pelo serviço |False
Cobrança indevida e problemas no cadastro|https://www.reclameaqui.com.br/claro/cobranca-indevida-e-problemas-no-cadastro_rMzcffIFpnRZY1wP|Estou tendo problemas para acessar minha fatura da claro e recebo apenas o valor com o código pra pagar todos os meses. Quando tento realizar cadastro/login no app claro residencial, aparece que eu não tenho contrato com eles, mas quando coloco meu cpf para gerar o boleto consigo gerar o código para pagamento. Estou sendo cobrada ha meses pelo telefone fixo que no contrato saiu de graça, porem não consigo acessar o app e ver a fatura detalhada. Quando liguei no sac hoje, fui informada que estão sem sistema e que provavelmente foi um erro no meu cadastro. Absurdo! |False
Fui taxado |https://www.reclameaqui.com.br/shein/fui-taxado_duI8rZiOmlz6h6Gx|Fiz uma compra no aplicativo, e fui taxado e o valor da taxa era semelhante ao valor da minha conta, isso é um absurdo e não irei pagar e também não é certo. Já comprei outras vezes é foi a primeira vez que me ocorreu isso.|False
Produto taxado na alfândega |https://www.reclameaqui.com.br/shein/produto-taxado-na-alfandega_c89o_23cGYJLYZH_|Meus produtos estão parados na PF aguardando pagamento dos tributos.Gostaria de saber como devo proceder, para que vocês me ajudem a resolver essa questão! Não gostaria de devolver, mas o valor está alto |False
Cobrança de tributos para receber mercadorias!|https://www.reclameaqui.com.br/shein/cobranca-de-tributos-para-receber-mercadorias_RhfEnawnGNEHcHN5|Boa noite! Fiz um pedido no site de vcs, dia 24/04/2022, no valor de R$528 (número do pedido GSHN1G19C000DTN). A questão é que a receita federal está me cobrando um valor alto, para receber o pedido. Vcs podem arcar com 50% desse valor?Quero receber minha encomenda!|False
irresponsabilidade com a entrega|https://www.reclameaqui.com.br/shein/irresponsabilidade-com-a-entrega_8ivC4WxnzDfUI04f|realizei uma compra na shein brasil, no dia 24/04/2022, valor 595 reais, roupas para minha filha, total 10 peças. recebi apenas 3 peças no dia 14/05/2022.recebi um email falando que o produto estava atrasado, pois seria dividido em dois pacotes e as outras 7 peças chegariam depois.  ate ai tudo bem, mas para minha surpresa recebi uma carta dos correios falando que meu pacote encontra-se nos correios de curitiba e eu teria que pagar para da andamento na entrega. mas como pode essa shein brasil ser tao irresponsaveel. fiz a compra e paguei o valor de 595 reais. e agora tive que pagar[Editado pelo Reclame Aqui],94 reais. se eu quisesse receber minhas compras. peço providencia pois nao posso ficar no prejuizo com essa shein brasil. eu preciso que me reembolse o valor que eu paguei de correio, sendo que e responsabilidade deles. sem contar o transtorno que estou passando com tudo isso.|False
Reembolso não recebido |https://www.reclameaqui.com.br/shein/reembolso-nao-recebido_a400rUgLDj0dLhBl|Fiz uma compra na Shein e quando recebi, percebi que 1 item veio com defeito e o outro não coube. Fiz o pedido da devolução, levei nos correios para realizar a devolução no dia 15 de abril e até hoje, dia 24 de maio, o valor não foi estornado e nem reembolsado, e como dividi no cartão, tô pagando por produtos que já foram devolvidos.|False
Fiz um pedido na Shein em meio a Pandemia, não recebi notícias de taxação e meu pedido voltou para a China PAGO!!!!! SEQUER PUDE PAGAR AS TAXAS . DESEJO O PEDIDO DE VOLTA OU O ESTORNO DO VALOR PAGO.|https://www.reclameaqui.com.br/shein/fiz-um-pedido-na-shein-em-meio-a-pandemia-nao-recebi-noticias-de-taxacao-e_T8HQC9AjZ-SQvMr-|Fiz um pedido na Shein, em meio a Pandemia, as peças retornaram p a China e sequer fui comunicada sobre qualquer taxação, o site estava desatualizado e não sabia onde as peças estavam. Peço as peças de volta ou o valor pago. Rastreio do pedido que consegui ac estar quando já estava devolvido!!!! Nunca me avisaram.NX335501283BRR. Um absurdo, eu compro sempre na loja e todos que conheço , vou perder mais de RS 250,00.. Por favor resolvam antes que eu ajuize uma ação. Grata.|False
Pontos sumindo diariamente|https://www.reclameaqui.com.br/shein/pontos-sumindo-diariamente_1UcBxq4W9v5_RhjY|Meus pontos estão sumindo!!!Diariamente faço o check-in em busca de pontos para descontos nas peças, estou há meses fazendo todos os dias e percebi que agora que está próximo de 1000 pontos, eles simplesmente somem! Um dia eu tenho 986, no outro, estou com 979 quando faço check-in, volta pra 986, no próximo dia diminui novamente para que quando eu faça o check-in volte pra 986. Acho uma falta de respeito com o consumidor que participa das campanhas para obter desconto, pois eles mesmos propõe esse tipo de assiduidade para permanecer frequente no app, mas não cumprem com oque prometem!|False
Fui taxada e cancelei o pedido nos site dos correios, irei ser reelbosada ? |https://www.reclameaqui.com.br/shein/fui-taxada-e-cancelei-o-pedido-nos-site-dos-correios-irei-ser-reelbosada_kVRGjrIltcGf-QHy| Fui taxada pelo pedido GSHN2053C000M2F a taxa chegou amais de 60% efetuei o cancelamento da encomenda.segundo o site dos correios os objetos será retornado ao remetente.  Vou ser reelbosada ? |False
Meu pedido veio incompleto|https://www.reclameaqui.com.br/shein/meu-pedido-veio-incompleto_K71yvRJZL9J_fVlF|Fiz um pedido de 8 broches, sendo 3 deles um só. Então deveria ter vindo 6 embalagens sendo uma delas com 3 dentro do mesmo pedido. Porém só vieram 5. a embalagem com 3 broches não veio. Reclamei no app mas o email que me mandaram foi dizendo que o rastreamento e o número do pedido foram encontrados, sendo que é o número de rastreio e pedido que já foi entregue, dentro dele esse item que não veio. Além disso não me deram nenhuma posição de como vai ficar a minha situação, se vai ser mandado broche ou se vão ter que descontar.. Estou sem saber. |False
Demora da atualização |https://www.reclameaqui.com.br/shein/demora-da-atualizacao_rGGDrSi9DWxPV5Ms|Não atualiza o local das minhas compras, eu espero muito que elas não estejam paradas. Comprei e vou precisar pro dia 04/06, a previsão é pro dia 01/06. Atualiza aí shein. GSHN21613000FYL|False
SOLICITEI REEMBOLSO PARA A CONTA QUE EFETUEI O PAGAMENTO QUE FOI PIX|https://www.reclameaqui.com.br/shein/solicitei-reembolso-para-a-conta-que-efetuei-o-pagamento-que-foi-pix_K41oR5r8tP70qbXd|Efetuei a compra de duas caixas organizadoras sendo $16,54 cada totalizando um reembolso de $33,08 perguntaram como eu gostaria de receber o reembolso informei que seria através da minha conta de pagamento, hoje recebi uma mensagem que será crédito em carteira, mas isso nao aconteceu.|False
Não existe SAC. Mercadoria não entregue |https://www.reclameaqui.com.br/shein/nao-existe-sac-mercadoria-nao-entregue__AMrvv1sNSssJcdF|Pedido # GSHNM007F00VQTBFiz a compra, não obtive informação de tentativa de entrega em meu endereço. Quando fui buscar informações no site devido a demora o link de rastreamento constava uma tentativa e retenção nos correios. Deixam um número 0800 que ninguém atende e não aceita chamadas de celular. Busquei de todas as formas falar no SAC - Serviço de Atendimento ao Consumidor, mas não existe. Somente se consegue o link do rastreio no site, mas ao fazer reclamação escrita da não entrega não há envio à Shein. O site não finaliza o envio. Nos correios, sem atendimento em Curitiba. Deixei e-mails e nunca obtive nem retorno e nem estorno. Não existe atendimento por WhatsApp ou outro canal nacional. Se der sorte de receber em uma tentativa de entrega dos Correios, ótimo. Se não, esqueça.O site não atende as exigências de defesa do consumidor do Brasil.|True
48 dias que fiz um pedido paguei um valor de exportação e até agora nada!|https://www.reclameaqui.com.br/shein/48-dias-que-fiz-um-pedido-paguei-um-valor-de-exportacao-e-ate-agora-nada_aIK4YJAFtBddxTS9|Gostaria que a empresa devolvesse meu dinheiro,pois até agora não recebi meus produtos! Paguei até um valor na logística de Curitiba e até agora não recebi. Quero meu dinheiro de volta |False
Reembolso |https://www.reclameaqui.com.br/shein/reembolso_iXOLURoC2KYm1xzD|Fiz uma compra na SHEIN e após confirmar o pagamento, vi que havia comprado a roupa de numeração errada e acabei cancelando a compra, como nunca havia me acontecido isso estou com medo de não voltar o reembolso pois ele ainda não apareceu de volta na minha conta para poder fazer a compra novamente.|False
"A entrega do pedido ""falhou"""|https://www.reclameaqui.com.br/shein/a-entrega-do-pedido-quot-falhou-quot_MRLQ_6xNYGabzgkD|No aplicativo eles dizem que tentaram realizar a entrega porém não conseguiram por não ter ninguém em casa, mas tinha sim. Minha mãe tá sempre em casa e já recebeu outras compras minhas da shein e não sei pq esse problema agora. Eles nem ligam pra pessoa pra tirar a dúvida. E agora não sei se vão tentar entregar de novo ou se os produtos vão voltar |False
Reembolso do pagamento de compra taxada |https://www.reclameaqui.com.br/shein/reembolso-do-pagamento-de-compra-taxada_NdMdUQVlYnWqyGT1|Fiz 3 compras na shein, mas quais foram dividas em vários pacotes, 3 pacotes foram taxados, gostaria de saber como faço pra receber o reembolso |False
Despacho Postal|https://www.reclameaqui.com.br/shein/despacho-postal_rViNs7k3HHqgqAa3|Fiz um pedido e o mesmo foi dividido em 2 pacotes, o primeiro já recebi e o segundo está aguardando o pagamento do despacho para ser liberado. Em momento algum recebi essa informação sobre o pagamento dessa taxa, e o valor é absurdo, R$ 163,89. Quero meus produtos, mas pagar essa taxa está fora dos limites. Como podem me ajudar nisso?|False
ESTORNO DO PAGAMENTO PEDIDO |https://www.reclameaqui.com.br/shein/estorno-do-pagamento-pedido_35kiuX9EhOe83Azh|Realizei um pedido GSHNNJ21200V0SJ , o qual recusei o valor cobrado pela alfandega  , porém não tive nenhum retorno sobre ESTORNO do pagamento do pedido; não precisa me dizer sobre 50% que a shein paga, pois o valor da taxa ja foi recusado por mim, e o valor total do pedido ficou em R$453,18, NÃO POSSO ficar nesse prejuizo. |False
Pedido não entregue |https://www.reclameaqui.com.br/shein/pedido-nao-entregue_4fxk9eZ93LaQ8ytq|Recebi a seguinte mensagem do atendimento ao cliente da shein ontem .Estimado cliente,É uma pena que a entrega do número de rastreamento do seu pedido (nunero Aquu) (número aqui) tenha tentado falhar. O principal motivo é o endereço / número de telefone insuficiente / ninguém em casa no momento da entrega etc. Entre em contato com a operadora local para obter o pacote logo, caso retorne ao remetente. Estamos sempre ao seu dispor se precisar de ajuda.Tinha gente em casa pra recber meus pacotes e posso afirmar que não houve nenhuma tentativa de entrega. Gostaria de saber como faço pra entrar em contato com essa operadora local???? Preciso de uma resposta.|False
Mochila do tamanho errado |https://www.reclameaqui.com.br/shein/mochila-do-tamanho-errado__q8JiXwtbukuPR7n|Comprei uma mochila na shein (ajustável carta fresco mochila) no dia 12 de maio. No site estava especificando que o tamanho era grande, recebi ela hoje e é uma mochila pequena. Horrível! |False
Endereço errado e reembolso |https://www.reclameaqui.com.br/shein/endereco-errado-e-reembolso_uh_n5afRY43iZzfV|Boa noite, fiz meu pedido na shein e acabei colocando o endereço errado, o pedido voltou para a china e chegou a mais de 10 dias, porém não fui reembolsada, queria esclarecimentos.Número do pedido: GSHN1T20B00JPULNúmero de rastreamento: NX977990840BR|False
Reembolso |https://www.reclameaqui.com.br/shein/reembolso_oPaYq2Bd81lU9quI|Comprei e o correio não entregou.Já faz 2 meses.Agora em maio também aconteceu a mesma coisa o correio não entregou.GSHN1B48A000S73GSHNMP48A00VMJVSão esses dois Adriana 48 99177 5253|False
Fui taxada|https://www.reclameaqui.com.br/shein/fui-taxada_nD8wf8TKw6RFG2l2|Fiz uma compra e fui taxada e não tenho o dinheiro para pagar o valor  que cobraram ,e quero o meu reembolso na minha conta |False
Não consigo mudar o e-mail da conta que criei.|https://www.reclameaqui.com.br/shein/nao-consigo-mudar-o-e-mail-da-conta-que-criei_VALMrHChTS6UghRP|Eu criei minha conta na Shein e não sei como entrou um e-mail que não uso há muitos anos e não tenho mais acesso. Não achei nenhuma opção no app pra mudar o e-mail e gostaria de saber se existe alguma forma de que eu possa mudar o meu e-mail (tinha até pensado em criar uma conta nova mas eu iria perder todos os pontos que eu acumulei esse tempo todo e também as roupas que eu favoritei e coloquei no carinho da minha conta atual). Se apagar a conta vou perder os pontos e as compras que já fiz? Não acho onde entrar em contato com Shein |False
SHEIN |https://www.reclameaqui.com.br/shein/shein_ocLBBppBnvWNX_Yb|Eu cliquei sem querer em recebido no app da , porém não recebi ainda a encomenda O que devo fazer?NA050503385BR|False
Produto errado|https://www.reclameaqui.com.br/shein/produto-errado_WeHDCQS44nYEYVGM|Comprei um cinto e veio de cor diferente! Quero trocar, pedido GSHN2U29T000ST0|False
Rastreio não atualiza há dias! |https://www.reclameaqui.com.br/shein/rastreio-nao-atualiza-ha-dias_RtL20CjAGEOPykCN|"Fiz uma compra na shein no início do mês de maio/22, a encomenda chegou direitinho ao Brasil, a fiscalização aduaneira foi concluída e a encomenda liberada para entrega. A última atualização que foi registrada foi no dia 17/05/2022, onde o pedido estaria em ""trânsito"" vindo para o ponto de distribuição do meu estado. O período do prazo de entrega iniciou e não tive mais nenhuma atualização, estou querendo saber se vou receber minha encomenda ou não! "|False
Produto chegou ao Brasil e não atualizou mais|https://www.reclameaqui.com.br/shein/produto-chegou-ao-brasil-e-nao-atualizou-mais_aOfvVUhlzlJjSrCy|Olá! Fiz uma encomenda pela Shein do dia 06/05/2022 com previsão de entrega para 24/05 a 30/05. Este pedido foi dividido em 2 pacotes, sendo que o pacote 2 está com as atualizações corretas (quase chegando) e o pacote 1 não atualiza desde que chegou ao Brasil no dia 13/05. Gostaria que verificassem o que ocorreu. Agradeço.|False
